ID,DESCRIPTION
20008623,Cold Bone Bolt   
20008624,Cold Bone Bolt   
20008700,Rot Bone Bolt   
20008710,Rot Bone Bolt   
20008720,Rot Bone Bolt   
20008721,Rot Bone Bolt   
20008722,Rot Bone Bolt   
20008723,Rot Bone Bolt   
20008724,Rot Bone Bolt   
20008800,Sleep Bone Bolt   
20008810,Sleep Bone Bolt   
20008820,Sleep Bone Bolt   
20008821,Sleep Bone Bolt   
20008822,Sleep Bone Bolt   
20008823,Sleep Bone Bolt   
20008824,Sleep Bone Bolt   
20008900,Flaming Bolt   
20008910,Flaming Bolt   
20008920,Flaming Bolt   
20008921,Flaming Bolt   
20008922,Flaming Bolt   
20008923,Flaming Bolt   
20008924,Flaming Bolt   
20009000,Ballista Bolt   
20009010,Ballista Bolt   
20009100,Lightning Great Bolt   
20009101,Lightning Great Bolt   
20009110,Lightning Great Bolt   
20009111,Lightning Great Bolt   
20009190,Lightning Great Bolt   
20009191,Lightning Great Bolt   
20009192,Lightning Great Bolt   
20009193,Lightning Great Bolt   
20009194,Lightning Great Bolt   
20009195,Lightning Great Bolt   
20009196,Lightning Great Bolt   
20009197,Lightning Great Bolt   
20009200,Explosive Great Bolt   
20009201,Explosive Great Bolt   
20009210,Explosive Great Bolt   
20009211,Explosive Great Bolt   
20009300,Ballista Bone Bolt   
20009310,Ballista Bone Bolt   
81000000,Fire Bone Arrow   Npc 1   Atk Id Is Npc Values Are Higher   
81001000,Fire Bone Arrow   Npc 2   Atk Id Is Npc Values Are Higher   
81001010,Fire Bone Arrow   Npc 3   Atk Id Is Npc Values Are Higher   
81001020,Fire Bone Arrow   Npc 4   Atk Id Is Npc Values Are Higher   
81001030,Fire Bone Arrow   Npc 5   Atk Id Is Npc Values Are Higher   
81001040,Fire Bone Arrow   Npc 6   Atk Id Is Npc Values Are Higher   
81001050,Fire Bone Arrow   Npc 7   Atk Id Is Npc Values Are Higher   
81001060,Fire Bone Arrow   Npc 8   Atk Id Is Npc Values Are Higher   
81001070,Fire Bone Arrow   Npc 9   Atk Id Is Npc Values Are Higher   
81010000,Cold Bone Arrow   Npc 1   Atk Id Is Npc Values Are Higher   
81010010,Cold Bone Arrow   Npc 2   Atk Id Is Npc Values Are Higher   
81010020,Cold Bone Arrow   Npc 3   Atk Id Is Npc Values Are Higher   
81010030,Cold Bone Arrow   Npc 4   Atk Id Is Npc Values Are Higher   
81010040,Cold Bone Arrow   Npc 5   Atk Id Is Npc Values Are Higher   
81010050,Cold Bone Arrow   Npc 6   Atk Id Is Npc Values Are Higher   
81010060,Cold Bone Arrow   Npc 7   Atk Id Is Npc Values Are Higher   
81010070,Cold Bone Arrow   Npc 8   Atk Id Is Npc Values Are Higher   
81020000,Sfx Id->806751-806752<-Valid Ids   
81020001,
81020002,
81020003,Sfx Id 300173->Silver Tear   
81020004,Sfx Id 300173->Silver Tear   
81020010,Sfx Id->806751-806752<-Valid Ids   
81020011,
81020012,
81020013,Sfx Id 300173->Silver Tear   
81020014,Sfx Id 300173->Silver Tear   
81020020,Sfx Id->806751-806752<-Valid Ids   
81020021,
81020022,
81020023,Sfx Id 300173->Silver Tear   
81020024,Sfx Id 300173->Silver Tear   
81020030,Sfx Id->806751-806752<-Valid Ids   
81020031,
81020032,
81020033,Sfx Id 300173->Silver Tear   
81020034,Sfx Id 300173->Silver Tear   
81020040,Sfx Id->806751-806752<-Valid Ids   
81020041,
81020042,
81020043,Sfx Id 300173->Silver Tear   
81020044,Sfx Id 300173->Silver Tear   
81020050,Sfx Id->806751-806752<-Valid Ids   
81020051,
81020052,
81020053,Sfx Id 300173->Silver Tear   
81020054,Sfx Id 300173->Silver Tear   
81020060,Sfx Id->806751-806752<-Valid Ids   
81020061,
81020062,
81020063,Sfx Id 300173->Silver Tear   
81020064,Sfx Id 300173->Silver Tear   
81020070,Sfx Id->806751-806752<-Valid Ids   
81020071,
81020072,
81020073,Sfx Id 300173->Silver Tear   
81020074,Sfx Id 300173->Silver Tear   
81030000,
81032000,
81032010,
81032020,
81032030,
81032040,
81032050,
81032060,
81032070,
81100000,
81100001,
81100005,
81100006,
81100700,
81100701,
81100705,
81100706,
81100710,
81100711,
81100720,
81100721,
81100730,
81100731,
81100740,
81100741,
81100750,
81100751,
81100760,
81100761,
81100770,
81100771,
81101000,
81101001,
81101005,
81101006,
81101010,
81101011,
81101020,
81101021,
81101030,
81101031,
81101040,
81101041,
81101050,
81101051,
81101060,
81101061,
81101070,
81101071,
81101200,
81101201,
81101205,
81101206,
81101210,
81101211,
81101220,
81101221,
81101230,
81101231,
81101240,
81101241,
81101250,
81101251,
81101260,
81101261,
81101270,
81101271,
81103200,
81103201,
81103205,
81103206,
81103210,
81103211,
81103220,
81103221,
81103230,
81103231,
81103240,
81103241,
81103250,
81103251,
81103260,
81103261,
81103270,
81103271,
81103300,
81103301,
81103305,
81103306,
81103310,
81103311,
81103320,
81103321,
81103330,
81103331,
81103340,
81103341,
81103350,
81103351,
81103360,
81103361,
81103370,
81103371,
81105000,
81105001,
81105005,
81105006,
81105010,
81105011,
81105020,
81105021,
81105030,
81105031,
81105040,
81105041,
81105050,
81105051,
81105060,
81105061,
81105070,
81105071,
81110000,
81110001,
81110005,
81110006,
81110010,
81110011,
81110020,
81110021,
81110030,
81110031,
81110040,
81110041,
81110050,
81110051,
81110060,
81110061,
81110070,
81110071,
81300000,
81301200,
81301210,
81301220,
81301230,
81301240,
81301250,
81301260,
81301270,
81303200,
81303210,
81303220,
81303230,
81303240,
81303250,
81303260,
81303270,
82100000,
82100001,
82100002,
82100003,
82100004,
82100005,
82100006,
82100007,
82100008,
82101000,
82101001,
82101002,
82101003,
82101010,
82101011,
82101012,
82101013,
82101020,
82101021,
82101022,
82101023,
82101030,
82101031,
82101032,
82101033,
82101040,
82101041,
82101042,
82101043,
82101050,
82101051,
82101052,
82101053,
82101060,
82101061,
82101062,
82101063,
82101070,
82101071,
82101072,
82101073,
82101200,
82101201,
82101202,
82101203,
82101210,
82101211,
82101212,
82101213,
82101220,
82101221,
82101222,
82101223,
82101230,
82101231,
82101232,
82101233,
82101240,
82101241,
82101242,
82101243,
82101250,
82101251,
82101252,
82101253,
82101260,
82101261,
82101262,
82101263,
82101270,
82101271,
82101272,
82101273,
82102000,
82102001,
82102002,
82102003,
82102004,
82102005,
82102006,
82102007,
82102008,
82102010,
82102011,
82102012,
82102013,
82102014,
82102015,
82102016,
82102017,
82102018,
82102020,
82102021,
82102022,
82102023,
82102024,
82102025,
82102026,
82102027,
82102028,
82102030,
82102031,
82102032,
82102033,
82102034,
82102035,
82102036,
82102037,
82102038,
82102040,
82102041,
82102042,
82102043,
82102044,
82102045,
82102046,
82102047,
82102048,
82102050,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom Near Agheel Lake North Grace   
82102051,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom Near Agheel Lake North Grace   
82102052,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom Near Agheel Lake North Grace   
82102053,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom Near Agheel Lake North Grace   
82102054,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom Near Agheel Lake North Grace   
82102055,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom Near Agheel Lake North Grace   
82102056,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom Near Agheel Lake North Grace   
82102057,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom Near Agheel Lake North Grace   
82102058,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom Near Agheel Lake North Grace   
82102060,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82102061,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82102062,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82102063,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82102064,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82102065,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82102066,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82102067,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82102068,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82102070,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82102071,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82102072,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82102073,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82102074,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82102075,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82102076,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82102077,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82102078,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82103000,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82103001,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82103002,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82103003,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82103004,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82103005,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82103006,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82103007,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82103008,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82103010,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82103011,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82103012,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82103013,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82103014,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82103015,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82103016,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82103017,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82103018,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82103020,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82103021,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82103022,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82103023,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82103024,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82103025,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82103026,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82103027,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82103028,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82103030,One Random Lightning Strike 30 M Radius Around Player 0   Fulgur Bloom   
82103031,One Random Lightning Strike 30 M Radius Around Player 1   Fulgur Bloom   
82103032,One Random Lightning Strike 30 M Radius Around Player 2   Fulgur Bloom   
82103033,One Random Lightning Strike 30 M Radius Around Player 3   Fulgur Bloom   
82103034,One Random Lightning Strike 30 M Radius Around Player 4   Fulgur Bloom   
82103035,One Random Lightning Strike 30 M Radius Around Player 5   Fulgur Bloom   
82103036,One Random Lightning Strike 30 M Radius Around Player 6   Fulgur Bloom   
82103037,One Random Lightning Strike 30 M Radius Around Player 7   Fulgur Bloom   
82103038,One Random Lightning Strike 30 M Radius Around Player 8   Fulgur Bloom   
82103040,Random Lightning Strikes 30 M Radius Around Player 0   
82103041,Random Lightning Strikes 30 M Radius Around Player 1   
82103042,Random Lightning Strikes 30 M Radius Around Player 2   
82103043,Random Lightning Strikes 30 M Radius Around Player 3   
82103044,Random Lightning Strikes 30 M Radius Around Player 4   
82103045,Random Lightning Strikes 30 M Radius Around Player 5   
82103046,Random Lightning Strikes 30 M Radius Around Player 6   
82103047,Random Lightning Strikes 30 M Radius Around Player 7   
82103048,Random Lightning Strikes 30 M Radius Around Player 8   
82103050,Random Lightning Strikes 30 M Radius Around Player 0   
82103051,Random Lightning Strikes 30 M Radius Around Player 1   
82103052,Random Lightning Strikes 30 M Radius Around Player 2   
82103053,Random Lightning Strikes 30 M Radius Around Player 3   
82103054,Random Lightning Strikes 30 M Radius Around Player 4   
82103055,Random Lightning Strikes 30 M Radius Around Player 5   
82103056,Random Lightning Strikes 30 M Radius Around Player 6   
82103057,Random Lightning Strikes 30 M Radius Around Player 7   
82103058,Random Lightning Strikes 30 M Radius Around Player 8   
82103060,Random Lightning Strikes 30 M Radius Around Player 0   
82103061,Random Lightning Strikes 30 M Radius Around Player 1   
82103062,Random Lightning Strikes 30 M Radius Around Player 2   
82103063,Random Lightning Strikes 30 M Radius Around Player 3   
82103064,Random Lightning Strikes 30 M Radius Around Player 4   
82103065,Random Lightning Strikes 30 M Radius Around Player 5   
82103066,Random Lightning Strikes 30 M Radius Around Player 6   
82103067,Random Lightning Strikes 30 M Radius Around Player 7   
82103068,Random Lightning Strikes 30 M Radius Around Player 8   
82103070,Random Lightning Strikes 30 M Radius Around Player 0   
82103071,Random Lightning Strikes 30 M Radius Around Player 1   
82103072,Random Lightning Strikes 30 M Radius Around Player 2   
82103073,Random Lightning Strikes 30 M Radius Around Player 3   
82103074,Random Lightning Strikes 30 M Radius Around Player 4   
82103075,Random Lightning Strikes 30 M Radius Around Player 5   
82103076,Random Lightning Strikes 30 M Radius Around Player 6   
82103077,Random Lightning Strikes 30 M Radius Around Player 7   
82103078,Random Lightning Strikes 30 M Radius Around Player 8   
82104200,Random Lightning Strikes 30 M Radius Around Player 0   
82104201,Random Lightning Strikes 30 M Radius Around Player 1   
82104202,Random Lightning Strikes 30 M Radius Around Player 2   
82104203,Random Lightning Strikes 30 M Radius Around Player 3   
82104204,Random Lightning Strikes 30 M Radius Around Player 4   
82104205,Random Lightning Strikes 30 M Radius Around Player 5   
82104206,Random Lightning Strikes 30 M Radius Around Player 6   
82104207,Random Lightning Strikes 30 M Radius Around Player 7   
82104208,Random Lightning Strikes 30 M Radius Around Player 8   
82104210,Random Lightning Strikes 30 M Radius Around Player 0   
82104211,Random Lightning Strikes 30 M Radius Around Player 1   
82104212,Random Lightning Strikes 30 M Radius Around Player 2   
82104213,Random Lightning Strikes 30 M Radius Around Player 3   
82104214,Random Lightning Strikes 30 M Radius Around Player 4   
82104215,Random Lightning Strikes 30 M Radius Around Player 5   
82104216,Random Lightning Strikes 30 M Radius Around Player 6   
82104217,Random Lightning Strikes 30 M Radius Around Player 7   
82104218,Random Lightning Strikes 30 M Radius Around Player 8   
82104220,Random Lightning Strikes 30 M Radius Around Player 0   
82104221,Random Lightning Strikes 30 M Radius Around Player 1   
82104222,Random Lightning Strikes 30 M Radius Around Player 2   
82104223,Random Lightning Strikes 30 M Radius Around Player 3   
82104224,Random Lightning Strikes 30 M Radius Around Player 4   
82104225,Random Lightning Strikes 30 M Radius Around Player 5   
82104226,Random Lightning Strikes 30 M Radius Around Player 6   
82104227,Random Lightning Strikes 30 M Radius Around Player 7   
82104228,Random Lightning Strikes 30 M Radius Around Player 8   
82104230,Random Lightning Strikes 30 M Radius Around Player 0   
82104231,Random Lightning Strikes 30 M Radius Around Player 1   
82104232,Random Lightning Strikes 30 M Radius Around Player 2   
82104233,Random Lightning Strikes 30 M Radius Around Player 3   
82104234,Random Lightning Strikes 30 M Radius Around Player 4   
82104235,Random Lightning Strikes 30 M Radius Around Player 5   
82104236,Random Lightning Strikes 30 M Radius Around Player 6   
82104237,Random Lightning Strikes 30 M Radius Around Player 7   
82104238,Random Lightning Strikes 30 M Radius Around Player 8   
82104240,Random Lightning Strikes 30 M Radius Around Player 0   
82104241,Random Lightning Strikes 30 M Radius Around Player 1   
82104242,Random Lightning Strikes 30 M Radius Around Player 2   
82104243,Random Lightning Strikes 30 M Radius Around Player 3   
82104244,Random Lightning Strikes 30 M Radius Around Player 4   
82104245,Random Lightning Strikes 30 M Radius Around Player 5   
82104246,Random Lightning Strikes 30 M Radius Around Player 6   
82104247,Random Lightning Strikes 30 M Radius Around Player 7   
82104248,Random Lightning Strikes 30 M Radius Around Player 8   
82104250,Random Lightning Strikes 30 M Radius Around Player 0   
82104251,Random Lightning Strikes 30 M Radius Around Player 1   
82104252,Random Lightning Strikes 30 M Radius Around Player 2   
82104253,Random Lightning Strikes 30 M Radius Around Player 3   
82104254,Random Lightning Strikes 30 M Radius Around Player 4   
82104255,Random Lightning Strikes 30 M Radius Around Player 5   
82104256,Random Lightning Strikes 30 M Radius Around Player 6   
82104257,Random Lightning Strikes 30 M Radius Around Player 7   
82104258,Random Lightning Strikes 30 M Radius Around Player 8   
82104260,Random Lightning Strikes 30 M Radius Around Player 0   
82104261,Random Lightning Strikes 30 M Radius Around Player 1   
82104262,Random Lightning Strikes 30 M Radius Around Player 2   
82104263,Random Lightning Strikes 30 M Radius Around Player 3   
82104264,Random Lightning Strikes 30 M Radius Around Player 4   
82104265,Random Lightning Strikes 30 M Radius Around Player 5   
82104266,Random Lightning Strikes 30 M Radius Around Player 6   
82104267,Random Lightning Strikes 30 M Radius Around Player 7   
82104268,Random Lightning Strikes 30 M Radius Around Player 8   
82104270,Random Lightning Strikes 30 M Radius Around Player 0   
82104271,Random Lightning Strikes 30 M Radius Around Player 1   
82104272,Random Lightning Strikes 30 M Radius Around Player 2   
82104273,Random Lightning Strikes 30 M Radius Around Player 3   
82104274,Random Lightning Strikes 30 M Radius Around Player 4   
82104275,Random Lightning Strikes 30 M Radius Around Player 5   
82104276,Random Lightning Strikes 30 M Radius Around Player 6   
82104277,Random Lightning Strikes 30 M Radius Around Player 7   
82104278,Random Lightning Strikes 30 M Radius Around Player 8   
82105000,Random Lightning Strikes 30 M Radius Around Player 0   
82105001,Random Lightning Strikes 30 M Radius Around Player 1   
82105002,Random Lightning Strikes 30 M Radius Around Player 2   
82105003,Random Lightning Strikes 30 M Radius Around Player 3   
82105004,Random Lightning Strikes 30 M Radius Around Player 4   
82105005,Random Lightning Strikes 30 M Radius Around Player 5   
82105006,Random Lightning Strikes 30 M Radius Around Player 6   
82105007,Random Lightning Strikes 30 M Radius Around Player 7   
82105008,Random Lightning Strikes 30 M Radius Around Player 8   
82105010,Random Lightning Strikes 30 M Radius Around Player 0   
82105011,Random Lightning Strikes 30 M Radius Around Player 1   
82105012,Random Lightning Strikes 30 M Radius Around Player 2   
82105013,Random Lightning Strikes 30 M Radius Around Player 3   
82105014,Random Lightning Strikes 30 M Radius Around Player 4   
82105015,Random Lightning Strikes 30 M Radius Around Player 5   
82105016,Random Lightning Strikes 30 M Radius Around Player 6   
82105017,Random Lightning Strikes 30 M Radius Around Player 7   
82105018,Random Lightning Strikes 30 M Radius Around Player 8   
82105020,Random Lightning Strikes 30 M Radius Around Player 0   
82105021,Random Lightning Strikes 30 M Radius Around Player 1   
82105022,Random Lightning Strikes 30 M Radius Around Player 2   
82105023,Random Lightning Strikes 30 M Radius Around Player 3   
82105024,Random Lightning Strikes 30 M Radius Around Player 4   
82105025,Random Lightning Strikes 30 M Radius Around Player 5   
82105026,Random Lightning Strikes 30 M Radius Around Player 6   
82105027,Random Lightning Strikes 30 M Radius Around Player 7   
82105028,Random Lightning Strikes 30 M Radius Around Player 8   
82105030,Random Lightning Strikes 30 M Radius Around Player 0   
82105031,Random Lightning Strikes 30 M Radius Around Player 1   
82105032,Random Lightning Strikes 30 M Radius Around Player 2   
82105033,Random Lightning Strikes 30 M Radius Around Player 3   
82105034,Random Lightning Strikes 30 M Radius Around Player 4   
82105035,Random Lightning Strikes 30 M Radius Around Player 5   
82105036,Random Lightning Strikes 30 M Radius Around Player 6   
82105037,Random Lightning Strikes 30 M Radius Around Player 7   
82105038,Random Lightning Strikes 30 M Radius Around Player 8   
82105040,Random Lightning Strikes 30 M Radius Around Player 0   
82105041,Random Lightning Strikes 30 M Radius Around Player 1   
82105042,Random Lightning Strikes 30 M Radius Around Player 2   
82105043,Random Lightning Strikes 30 M Radius Around Player 3   
82105044,Random Lightning Strikes 30 M Radius Around Player 4   
82105045,Random Lightning Strikes 30 M Radius Around Player 5   
82105046,Random Lightning Strikes 30 M Radius Around Player 6   
82105047,Random Lightning Strikes 30 M Radius Around Player 7   
82105048,Random Lightning Strikes 30 M Radius Around Player 8   
82105050,
82105051,
82105052,
82105053,
82105054,
82105055,
82105056,
82105057,
82105058,
82105060,
82105061,
82105062,
82105063,
82105064,
82105065,
82105066,
82105067,
82105068,
82105070,
82105071,
82105072,
82105073,
82105074,
82105075,
82105076,
82105077,
82105078,
82105200,
82105201,
82105202,
82105203,
82105204,
82105205,
82105206,
82105207,
82105208,
82105210,
82105211,
82105212,
82105213,
82105214,
82105215,
82105216,
82105217,
82105218,
82105220,
82105221,
82105222,
82105223,
82105224,
82105225,
82105226,
82105227,
82105228,
82105230,
82105231,
82105232,
82105233,
82105234,
82105235,
82105236,
82105237,
82105238,
82105240,
82105241,
82105242,
82105243,
82105244,
82105245,
82105246,
82105247,
82105248,
82105250,
82105251,
82105252,
82105253,
82105254,
82105255,
82105256,
82105257,
82105258,
82105260,
82105261,
82105262,
82105263,
82105264,
82105265,
82105266,
82105267,
82105268,
82105270,
82105271,
82105272,
82105273,
82105274,
82105275,
82105276,
82105277,
82105278,
82200000,
82200001,
82200005,
82200006,
82210000,
82210001,
82210002,
82210003,
82210005,
82210006,
82210007,
82210008,
82300000,
82300005,
82400000,
82400001,
82402000,
82402001,
82402010,
82402011,
82402020,
82402021,
82402030,
82402031,
82402040,
82402041,
82402050,
82402051,
82402060,
82402061,
82402070,
82402071,
82402200,
82402201,
82402210,
82402211,
82402220,
82402221,
82402230,
82402231,
82402240,
82402241,
82402250,
82402251,
82402260,
82402261,
82402270,
82402271,
82600000,Soul Spears Emerge From The Sky And Rain Down 1   
82600001,Soul Spears Emerge From The Sky And Rain Down 2   
82600002,Soul Spears Emerge From The Sky And Rain Down 3   
82600003,Soul Spears Emerge From The Sky And Rain Down 4   
82600004,Soul Spears Emerge From The Sky And Rain Down 5   
82600010,Soul Spears Emerge From The Sky And Rain Down 1   
82600011,Soul Spears Emerge From The Sky And Rain Down 2   
82600012,Soul Spears Emerge From The Sky And Rain Down 3   
82600013,Soul Spears Emerge From The Sky And Rain Down 4   
82600014,Soul Spears Emerge From The Sky And Rain Down 5   
82600020,Soul Spears Emerge From The Sky And Rain Down 1   
82600021,Soul Spears Emerge From The Sky And Rain Down 2   
82600022,Soul Spears Emerge From The Sky And Rain Down 3   
82600023,Soul Spears Emerge From The Sky And Rain Down 4   
82600024,Soul Spears Emerge From The Sky And Rain Down 5   
82600030,Soul Spears Emerge From The Sky And Rain Down 1   
82600031,Soul Spears Emerge From The Sky And Rain Down 2   
82600032,Soul Spears Emerge From The Sky And Rain Down 3   
82600033,Soul Spears Emerge From The Sky And Rain Down 4   
82600034,Soul Spears Emerge From The Sky And Rain Down 5   
82600040,Soul Spears Emerge From The Sky And Rain Down 1   
82600041,Soul Spears Emerge From The Sky And Rain Down 2   
82600042,Soul Spears Emerge From The Sky And Rain Down 3   
82600043,Soul Spears Emerge From The Sky And Rain Down 4   
82600044,Soul Spears Emerge From The Sky And Rain Down 5   
82600050,Soul Spears Emerge From The Sky And Rain Down 1   
82600051,Soul Spears Emerge From The Sky And Rain Down 2   
82600052,Soul Spears Emerge From The Sky And Rain Down 3   
82600053,Soul Spears Emerge From The Sky And Rain Down 4   
82600054,Soul Spears Emerge From The Sky And Rain Down 5   
82600060,Soul Spears Emerge From The Sky And Rain Down 1   
82600061,Soul Spears Emerge From The Sky And Rain Down 2   
82600062,Soul Spears Emerge From The Sky And Rain Down 3   
82600063,Soul Spears Emerge From The Sky And Rain Down 4   
82600064,Soul Spears Emerge From The Sky And Rain Down 5   
82600070,Soul Spears Emerge From The Sky And Rain Down 1   
82600071,Soul Spears Emerge From The Sky And Rain Down 2   
82600072,Soul Spears Emerge From The Sky And Rain Down 3   
82600073,Soul Spears Emerge From The Sky And Rain Down 4   
82600074,Soul Spears Emerge From The Sky And Rain Down 5   
82700000,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700001,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700002,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700010,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700011,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700012,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700020,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700021,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700022,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700030,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700031,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700032,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700040,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700041,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700042,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700050,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700051,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700052,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700060,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700061,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700062,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82700070,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82700071,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82700072,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730000,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730001,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730002,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730010,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730011,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730012,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730020,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730021,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730022,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730030,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730031,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730032,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730040,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730041,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730042,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730050,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730051,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730052,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730060,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730061,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730062,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
82730070,Erupting Dark Orange Scarlet Rot Geyser+Smoke 1   
82730071,Erupting Dark Orange Scarlet Rot Geyser+Smoke 2   
82730072,Erupting Dark Orange Scarlet Rot Geyser+Smoke 3   
